Id,Slug,Title,Subtitle,HostSegmentTitle,ForumId,OrganizationName,EnabledDate,DeadlineDate,ProhibitNewEntrantsDeadlineDate,TeamMergerDeadlineDate,TeamModelDeadlineDate,ModelSubmissionDeadlineDate,FinalLeaderboardHasBeenVerified,HasKernels,OnlyAllowKernelSubmissions,HasLeaderboard,LeaderboardPercentage,LeaderboardDisplayFormat,EvaluationAlgorithmAbbreviation,EvaluationAlgorithmName,EvaluationAlgorithmDescription,EvaluationAlgorithmIsMax,MaxDailySubmissions,NumScoredSubmissions,MaxTeamSize,BanTeamMergers,EnableTeamModels,RewardType,RewardQuantity,NumPrizes,UserRankMultiplier,CanQualifyTiers,TotalTeams,TotalCompetitors,TotalSubmissions,ValidationSetName,ValidationSetValue,EnableSubmissionModelHashes,EnableSubmissionModelAttachments,HostName,CompetitionTypeId,image,internet,tabular,text,basketball,sports,multiclass classification,time series analysis,linguistics,forestry,cycling,binary classification,movies and tv shows,water bodies,board games,card games,regression,marketing,crime,manufacturing,housing,physics,finance,animals,food,artificial intelligence,recommender systems,hotels and accommodations,healthcare,banking,automobiles and vehicles,geography,business,demographics,mobile and wireless,diseases,plants,clothing and accessories,real estate,genetics,adversarial learning,languages,chemistry,weather and climate,literature,nlp,biology,crowdfunding,video,currencies and foreign exchange,news,psychology,computer vision,energy,geology,video games,medicine,astronomy,classification,signal processing,audio,optimization,earth science,research,cancer,text mining,robotics,art,atmospheric science,earth and nature,history,japan,cities and urban areas,geospatial analysis,football,neuroscience,people,education,holidays and cultural events,simulations,tpu,agriculture,covid19,drugs and medications,transportation,tensorflow,reinforcement learning,public health,biotechnology,health,numpy,science and technology,multilabel classification,retail and shopping,logistic regression,environment,public safety,beginner,pollution,primary and secondary schools,clustering,ensembling,computer science,games,puzzles,image classification,health conditions,video classification
15039,metric-learning,Metric Learning for Facial Descriptors,Create a new distance function that improves the face verification accuracy compared to a simple L2-metric,Community,255876,nan,06/24/2019 21:17:23,07/06/2019 23:59:00,,,,,True,True,False,True,25,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,20,2,1,True,False,,,1,0.0,False,29,29,575,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15043,open-images-2019-instance-segmentation,Open Images 2019 - Instance Segmentation,Outline segmentation masks of objects in images,Research,272536,Google Research,07/11/2019 23:03:24,10/01/2019 23:59:00,09/24/2019 23:59:00,09/24/2019 23:59:00,10/19/2019 00:00:00,,True,True,False,True,20,0.0,OpenImagesObjDetectionSegmentationAP,OpenImagesObjDetectionSegmentationAP,OpenImagesObjDetectionSegmentationAP,True,5,2,8,False,True,USD,25000.0,5,0.5,True,193,232,1566,,,False,False,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15046,ytn01,[신한DS] YTN CoP 실습 - 타이타닉,YTN 두번째 실습으로 타이타닉 생존자 예측하기,Community,261691,nan,06/29/2019 14:24:47,07/31/2019 23:59:00,,,,,True,True,False,True,30,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,2,2,20,False,False,,,1,0.0,False,14,14,18,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15050,sb-gender,Угадываем пол клиента,Можно ли по транзакциям понять пол клиента?,Community,248959,nan,06/19/2019 17:52:44,06/18/2020 23:59:00,,,,,True,True,False,True,100,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,20,2,1,True,False,,,1,0.0,False,0,0,0,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15057,v-intelligence-final-stage,V-Intelligence Final Stage,Prevent your best clothe shrunken after washing,Community,250074,nan,06/20/2019 12:48:02,06/20/2019 13:15:00,,,,,True,True,False,True,30,0.0,HammingLoss,HammingLoss,Calculates the Hamming Loss in a multi-label classification task,False,2,2,20,False,False,,,1,0.0,False,0,0,0,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15062,generative-dog-images,Generative Dog Images,Experiment with creating puppy pics,Research,261069,Kaggle,06/28/2019 17:42:00,08/28/2019 19:23:00,,,09/20/2019 00:00:00,,True,True,True,True,50,0.0,PostProcessorKernel,PostProcessorKernel,Passing Kernels evaluation results to Metrics,False,3,2,5,False,True,USD,10000.0,5,1.0,True,921,1030,12306,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15068,trabit2019-imaging-biomarkers,TRABIT2019 Imaging Biomarkers,Find imaging biomarkers in MRI scans to identify patient age,Community,255780,nan,06/24/2019 19:24:20,06/30/2019 23:59:00,,,,,True,True,False,True,50,0.0,MAE,Mean Absolute Error,Average of the absolute value of each individual error.,False,20,2,20,False,False,,,1,0.0,False,22,22,63,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15079,calidad-del-vino,Calidad del Vino,Predicción de la calidad del vino (precio) en función de  ciertas variables independientes,Community,259788,nan,06/27/2019 04:26:48,07/26/2019 23:59:00,,,,,True,True,False,True,50,0.0,RMSE,Root Mean Squared Error,Square root of the average of the squared errors.,False,20,20,20,False,False,,,1,0.0,False,11,11,34,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15082,ytn2,[신한DS] YTN CoP 실습 - 타이타닉,YTN 두번째 실습으로 타이타닉 생존자 데이터 분석하기,Community,252785,nan,06/22/2019 15:33:16,06/29/2019 23:59:00,,,,,True,True,False,True,30,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,2,2,20,False,False,,,1,0.0,False,0,0,0,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15088,job-salary-prediction-lkm,Job Salary Prediction - LKM,Competition created for the Lisbon Kaggle Meetup and based on https://www.kaggle.com/c/job-salary-prediction,Community,259631,nan,06/26/2019 22:39:14,12/31/2020 23:59:00,,,,,True,True,False,True,99,0.0,MAE,Mean Absolute Error,Average of the absolute value of each individual error.,False,20,2,20,False,False,,,1,0.0,False,7,8,81,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15089,raisadatasciencechallenge,Raisa Data Science Challenge,Recognize user activity from sensor readings,Community,255281,nan,06/24/2019 12:52:42,07/08/2019 23:59:00,,,,,True,True,False,True,100,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,2,2,20,False,False,,,1,0.0,False,12,13,49,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15102,econometria-ug-2019,Proyecto Final,Esta competencia es el proyecto final del curso de econometria en R,Community,255601,nan,06/24/2019 16:47:07,07/14/2019 23:59:00,,,,,True,True,False,True,39,0.0,RMSE,Root Mean Squared Error,Square root of the average of the squared errors.,False,5,2,1,True,False,,,1,0.0,False,24,24,214,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15105,dl-term-deposit,Subscription of a Term Deposit,How to identify possible buyers of a product.,Community,255608,nan,06/24/2019 16:54:12,06/30/2019 23:59:00,,,,,True,True,False,True,35,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,8,5,20,False,False,,,1,0.0,False,15,15,63,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15113,aptos201910,Precio de los apartamentos usados en Medellín 2019,Simulacro competencia en Kaggle para los estudiantes del curso de modelos de regresión de la UNAL sede Medellín,Community,257969,nan,06/26/2019 02:25:03,06/28/2019 23:59:00,,,,,True,True,False,True,30,0.0,RMSE,Root Mean Squared Error,Square root of the average of the squared errors.,False,5,2,20,False,False,,,1,0.0,False,25,25,110,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15120,not-just-ml-predict-house-prices,NOT JUST ML : Predict House Prices,Use deep learning to predict house prices,Community,258337,nan,06/26/2019 07:20:58,07/31/2019 23:59:00,,,,,True,True,False,True,20,0.0,RMSLE,Root Mean Squared Logarithmic Error,Square root of the average of the squared natural logarithm (plus one) error. Useful when it's more important to accurately predict lower magnitude values rather than precisely predicting higher magnitude values.,False,20,2,20,False,False,,,1,0.0,False,24,24,216,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15128,banco-galicia-dataton-2019,Dataton - Banco Galicia - 2019,Use web analytics to predict future conversions,Community,271333,nan,07/10/2019 16:32:02,09/15/2019 23:59:00,,,,,True,True,False,True,30,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,3,1,20,False,False,,,1,0.0,False,224,282,4864,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15130,bigdata-team-taxi-trip-distance,BigData Team | Taxi trip distance,Угадай расстояние поездки,Community,259823,nan,06/27/2019 05:32:10,06/29/2019 10:59:00,,,,,True,True,False,True,50,0.0,RMSE,Root Mean Squared Error,Square root of the average of the squared errors.,False,10,2,1,True,False,,,1,0.0,False,21,21,154,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15142,oracle-idea-day-challenge,Oracle Idea Day Challenge,Forecast daily consumption for the next month.,Community,262597,nan,07/01/2019 05:10:40,07/11/2019 11:59:00,,,,,True,True,False,True,30,0.0,RMSE,Root Mean Squared Error,Square root of the average of the squared errors.,False,20,2,1,True,False,,,1,0.0,False,3,3,18,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15153,csaisummerschool,Personal vs Promotional,"Classify an email into ""personal"" or ""promotional"" class based on metadata extracted from emails.",Community,262396,nan,06/30/2019 19:23:07,07/12/2019 08:33:00,,,,,True,True,False,True,30,0.0,F_{Beta} (deprecated),FScoreBeta (deprecated),"Effectiveness of binary predictions (0 or 1 only), with ß times as much importance to Recall as Precision",True,20,5,20,False,False,,,1,0.0,False,6,6,109,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15155,njutest,njutest,test,Community,262571,nan,07/01/2019 03:25:03,07/04/2019 23:59:00,,,,,True,True,False,True,30,0.0,RMSE,Root Mean Squared Error,Square root of the average of the squared errors.,False,20,2,20,False,False,,,1,0.0,False,0,0,0,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15157,nju2019,NJU2019,NJU2019 Summer Project,Community,262673,nan,07/01/2019 06:47:05,07/07/2019 23:59:00,,,,,True,True,False,True,30,0.0,RMSE,Root Mean Squared Error,Square root of the average of the squared errors.,False,20,2,20,False,False,,,1,0.0,False,6,6,37,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15165,bigdata-team-pokemon,BigData Team | Это что за покемон?,"Определи по картинке, умеет ли покемон летать",Community,264928,nan,07/03/2019 20:26:57,07/06/2019 04:00:00,,,,,True,True,False,True,50,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,10,2,20,False,False,,,1,0.0,False,20,24,131,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15171,datagym-learn-knn-corp-01,Learn KNN (corp-01),Задача на k-ближайших соседей,Community,263618,DataGym,07/02/2019 08:33:52,07/13/2019 21:00:00,,,,,True,True,False,True,30,0.0,LogLoss,Log Loss,Log Loss,False,3,2,1,True,False,,,1,0.0,False,9,9,49,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15173,fetfornewgen,Python Class - Practice,Data Analysis - Practice For New Generation & Intern,Community,263759,nan,07/02/2019 11:14:38,09/30/2019 23:59:00,,,,,True,True,False,True,100,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,20,2,20,False,False,,,1,0.0,False,13,13,112,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15177,smhrd,스마트미디어인재개발원 경진대회,주택 가격 예측 경진 대회(Regression ),Community,264488,nan,07/03/2019 05:55:42,07/07/2019 15:00:00,,,,,True,True,False,True,30,0.0,RMSE,Root Mean Squared Error,Square root of the average of the squared errors.,False,20,200,20,False,False,,,1,0.0,False,1,2,1,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15178,transformation-potential,Transformation Potential,Predict Which Accounts Qualify as Transformational,Community,267893,nan,07/07/2019 10:19:32,07/17/2019 23:59:00,,,,,True,True,False,True,100,0.0,LogLoss,Log Loss,Log Loss,False,20,20,20,False,False,,,1,0.0,False,2,2,81,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15179,hed606-summer-2020,HED606-Summer 2020,HED 606 Summer 2020 Competition,Community,264620,nan,06/01/2020 00:00:00,07/02/2020 23:59:00,,,,,True,True,False,True,30,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,20,2,20,False,False,,,1,0.0,False,11,11,562,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15183,ss19-dnn-challenge,SS19 DNN Challenge,classification of tiny images with 10 classes,Community,264764,nan,07/03/2019 11:35:45,07/23/2019 10:15:00,,,,,True,True,False,True,100,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,20,1,20,False,False,,,1,0.0,False,23,28,327,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15193,st426emotion,情緒辨識st426,情緒辨識st426,Community,265362,nan,07/04/2019 07:52:24,07/11/2019 23:59:00,,,,,True,True,False,True,30,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,20,20,20,False,False,,,1,0.0,False,0,0,0,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15207,titanic-sobrevivencia,Titanic: pasajeros sobrevivientes,Predicción de que pasajeros sobrevivirán al naufragio del Titanic,Community,266904,nan,07/06/2019 00:26:37,07/31/2019 23:59:00,,,,,True,True,False,True,30,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,10,2,20,False,False,,,1,0.0,False,7,7,20,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15208,adquisicion-producto-financiero,Adquisición de un producto financiero,Predecir si un cliente adquirirá un producto financiero como el depósito a plazos,Community,273587,nan,07/13/2019 04:48:43,07/28/2019 23:59:00,,,,,True,True,False,True,30,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,20,2,20,False,False,,,1,0.0,False,6,16,36,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15209,cartesian-super-bowl-2019-churn-prediction,Churn Prediction,Can you predict the Churn to identify who's most likely not to come back?,Community,266431,nan,07/05/2019 09:35:23,07/31/2019 23:59:00,,,,,True,True,False,True,100,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,20,2,20,False,False,,,1,0.0,False,18,18,102,,,False,False,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
